"","jogador","id_jogador","jogador..3","jogador_apelido","Temporada","id_equipe","equipe","played_minutes","tried_two_points","made_two_points","lost_two_points","two_points","tried_three_points","made_three_points","lost_three_points","three_points","tried_free_throw_points","made_free_throw_points","lost_free_throw_points","tried_points","lost_points","total_points","offensive_rebounds","defensive_rebounds","total_assists","steals","free_throw_points","correct_two_points_throws","wrong_two_points_throws","two_points_throws_total","wrong_throws","tried_dunk_points","dunk_points","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","pos","exp"
"1800","Leonardo Willians F, dos Santos",1310,"Leonardo Willians F, dos Santos","Léo","NBB 9",23,"L, Sorocabana",202.2833333334,0.227403806541904,0.0692098541649273,0.158193952376977,0.0692098541649273,0.19279887945944,0.0296613660706831,0.163137513388757,0.0296613660706831,0.0395484880942442,0.0197742440471221,0.0197742440471221,0.459751174095589,0.341105709812856,0.118645464282733,0.0247178050589026,0.0593227321413663,0.138419708329855,0.0642662931531468,0.0197742440471221,0.0346049270824637,0.0790969761884884,0.113701903270952,0.153250391365196,0,0,0.00988712202356105,0.0642662931531468,0.0543791711295858,0.0197742440471221,0.0197742440471221,0.0395484880942442,0.0840405372002689,0,0.148306830353416,0.0889840982120494,0.138419708329855,0,0.0988712202356105,0.0741534151767079,"Armador",1
"1801","Leonardo de Souza Branquinho",11611,"Leonardo de Souza Branquinho","Branquinho","NBB 9",23,"L, Sorocabana",7,0.571428571428571,0.571428571428571,0,0.571428571428571,0,0,0,0,0,0,0,0.571428571428571,0,0.571428571428571,0,0.142857142857143,0,0,0,0.285714285714286,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,"Ala",1
"1802","Lewis Bernard Leonard",12063,"Lewis Bernard Leonard","Leonard","NBB 9",87,"Macaé Basquete",13.65,0.586080586080586,0.146520146520147,0.43956043956044,0.146520146520147,0.879120879120879,0.43956043956044,0.43956043956044,0.43956043956044,0.146520146520147,0.0732600732600733,0.0732600732600733,1.61172161172161,0.952380952380952,0.659340659340659,0,0.293040293040293,0,0,0.0732600732600733,0.0732600732600733,0.21978021978022,0.293040293040293,0.43956043956044,0,0,0.146520146520147,0.293040293040293,0.146520146520147,0.0732600732600733,0.0732600732600733,0.146520146520147,0.293040293040293,0,0.146520146520147,0.0732600732600733,0.146520146520147,0,0,0,"Ala",1
"1803","Lucas Cipolini Alves",427,"Lucas Cipolini Alves","Cipolini","NBB 9",14,"Franca",756.9,0.343506407715682,0.211388558594266,0.132117849121416,0.211388558594266,0.396353547364249,0.146650812524772,0.249702734839477,0.146650812524772,0.120227242700489,0.0938036728762056,0.0264235698242833,0.86008719778042,0.408244153785176,0.451843043995244,0.0502047826661382,0.151935526489629,0.0356718192627824,0.0198176773682124,0.0938036728762056,0.105694279297133,0.0660589245607082,0.171753203857841,0.175716739331484,0.0634165675782798,0.0634165675782798,0.048883604174924,0.132117849121416,0.0832342449464923,0.0938036728762056,0.0264235698242833,0.120227242700489,0.202140309155767,0.01585414189457,0.0819130664552781,0.120227242700489,0.0713436385255648,0,0.0581318536134232,0.0475624256837099,"Pivo",7
"1804","Lucas Dias Silva",575,"Lucas Dias Silva","Lucas","NBB 9",17,"Paulistano",1145.7500000001,0.335151647392509,0.15186559022473,0.183286057167778,0.15186559022473,0.576041893955874,0.212088151865572,0.363953742090302,0.212088151865572,0.129173030765863,0.099498145319651,0.0296748854462117,1.04036657211425,0.576914684704292,0.463451887409953,0.0445123281693175,0.116953960288011,0.0392755836788096,0.0261837224525397,0.099498145319651,0.0759327951123652,0.091643028583889,0.167575823696254,0.242635828060201,0.0104734889810159,0.0104734889810159,0.0706960506218573,0.192013964651958,0.121317914030101,0.099498145319651,0.0296748854462117,0.129173030765863,0.161466288457328,0.0288020946977937,0.0785511673576192,0.126554658520609,0.0733144228671112,0,0.0541130264019154,0.0488762819114075,"Ala",6
"1805","Lucas Farina de Lima",11317,"Lucas Farina de Lima","Lucas","NBB 9",23,"L, Sorocabana",546.5166666666,0.398889939312665,0.120764844012091,0.278125095300574,0.120764844012091,0.181147266018137,0.0439144887316695,0.137232777286467,0.0439144887316695,0.0878289774633391,0.0658717330975043,0.0219572443658348,0.667866182794141,0.437315116952876,0.230551065841265,0.029276325821113,0.071361044188963,0.0731908145527826,0.0494037998231282,0.0658717330975043,0.0603824220060456,0.139062547650287,0.199444969656332,0.206764051111611,0.00365954072763913,0.00365954072763913,0.0146381629105565,0.0603824220060456,0.0457442590954891,0.0658717330975043,0.0219572443658348,0.0878289774633391,0.100637370010076,0.00182977036381956,0.0750205849166021,0.0988075996462565,0.0750205849166021,0,0.0548931109145869,0.0365954072763913,"Armador",1
"1806","Lucas Fernandes Mariano",448,"Lucas Fernandes Mariano","Lucas","NBB 9",3,"Brasília",954.0166666666,0.723257804720444,0.394123093586792,0.329134711133651,0.394123093586792,0.207543543963258,0.0691811813210859,0.138362362642172,0.0691811813210859,0.221170140284078,0.144651560944089,0.076518579339989,1.15197148896778,0.544015653115812,0.607955835851967,0.0744221799060167,0.144651560944089,0.0335423909435568,0.0136265963208199,0.144651560944089,0.197061546793396,0.164567355566826,0.361628902360222,0.287206722454205,0.0503135864153352,0.0503135864153352,0.0230603937736953,0.0691811813210859,0.0461207875473906,0.144651560944089,0.076518579339989,0.221170140284078,0.219073740850105,0.0220121940567092,0.0849041770758781,0.181338551038604,0.0597473838682106,0,0.0796631784909474,0.062891983019169,"Pivo",6
"1807","Lucas Moraes dos Santos",11321,"Lucas Moraes dos Santos","Lucão","NBB 9",23,"L, Sorocabana",195.5166666668,0.439860199471186,0.286420595004493,0.153439604466693,0.286420595004493,0.0153439604466693,0,0.0153439604466693,0,0.117637030091131,0.056261188304454,0.0613758417866771,0.572841190008986,0.230159406700039,0.342681783308947,0.102293069644462,0.0971784161622387,0.0511465348222309,0.0204586139288924,0.056261188304454,0.143210297502247,0.0767198022333464,0.219930099735593,0.143210297502247,0.0306879208933385,0.0306879208933385,0,0.00511465348222309,0.00511465348222309,0.056261188304454,0.0613758417866771,0.117637030091131,0.199471485806701,0.0153439604466693,0.14832495098447,0.0920637626800156,0.112522376608908,0,0.0460318813400078,0.0306879208933385,"Pivo",2
"1808","Luis Felipe Gruber",394,"Luis Felipe Gruber","Gruber","NBB 9",53,"Basq, Cearense",841.1833333334,0.332864417190043,0.166432208595022,0.166432208595022,0.166432208595022,0.506429434724851,0.142656178795733,0.363773255929119,0.142656178795733,0.0665728834380086,0.0534960670483998,0.0130768163896088,0.905866735352903,0.543282280913749,0.362584454439154,0.0261536327792177,0.127201759426195,0.0511184640684709,0.0202096253293955,0.0534960670483998,0.0832161042975108,0.0832161042975108,0.166432208595022,0.217550672663493,0.0166432208595022,0.0166432208595022,0.0475520595985776,0.16880981157495,0.121257751976373,0.0534960670483998,0.0130768163896088,0.0665728834380086,0.153355392205413,0.0178320223494666,0.127201759426195,0.070139287907902,0.116502546016515,0,0.0665728834380086,0.0558736700283287,"AlaPivo",7
"1809","Luis Fernando Lopes Sacco",11443,"Luis Fernando Lopes Sacco","Luis Fernando","NBB 9",17,"Paulistano",139.1833333331,0.21554304873704,0.0431086097474079,0.172434438989632,0.0431086097474079,0.711292060832231,0.193988743863336,0.517303316968895,0.193988743863336,0.0431086097474079,0.0431086097474079,0,0.969943719316678,0.689737755958527,0.280205963358151,0.0287390731649386,0.0718476829123465,0.100586756077285,0.021554304873704,0.0431086097474079,0.021554304873704,0.0862172194948158,0.10777152436852,0.258651658484447,0,0,0.0646629146211119,0.237097353610743,0.172434438989632,0.0431086097474079,0,0.0431086097474079,0.100586756077285,0,0.20117351215457,0.0862172194948158,0.179619207280866,0,0.0574781463298772,0.0431086097474079,"Armador",1
"1810","Luis Fernando da Silva",138,"Luis Fernando da Silva","Luisinho","NBB 9",23,"L, Sorocabana",210.3833333333,0.323219519924,0.161609759962,0.161609759962,0.161609759962,0.47056959518347,0.156856531727823,0.313713063455647,0.156856531727823,0.0760516517468234,0.0522855105759411,0.0237661411708823,0.869840766854293,0.499088964588529,0.370751802265764,0.0237661411708823,0.0522855105759411,0.071298423512647,0.0380258258734117,0.0522855105759411,0.0808048799809999,0.0808048799809999,0.161609759962,0.209142042303764,0.00950645646835293,0.00950645646835293,0.0522855105759411,0.156856531727823,0.104571021151882,0.0522855105759411,0.0237661411708823,0.0760516517468234,0.0760516517468234,0.00475322823417646,0.109324249386059,0.0665451952784705,0.0998177929177057,0,0.0522855105759411,0.0475322823417646,"AlaArmador",5
"1811","Luiz Felipe Elizeu Mendes Ribeiro",273,"Luiz Felipe Elizeu Mendes Ribeiro","Felipe","NBB 9",53,"Basq, Cearense",661.0166666667,0.347948866644797,0.14825647361387,0.199692393030927,0.14825647361387,0.490154055621366,0.199692393030927,0.290461662590439,0.199692393030927,0.0847179849222115,0.066564131010309,0.0181538539119025,0.922820907188375,0.508307909533269,0.414512997655106,0.066564131010309,0.142205188976569,0.0257179597085285,0.0453846347797561,0.066564131010309,0.074128236806935,0.0998461965154635,0.173974433322399,0.214820604624179,0.00302564231865041,0.00302564231865041,0.066564131010309,0.163384685207122,0.0968205541968131,0.066564131010309,0.0181538539119025,0.0847179849222115,0.208769319986878,0.0136153904339268,0.136153904339268,0.0695897733289594,0.128589798542642,0,0.0559743828950326,0.0423589924611057,"AlaPivo",9
"1812","Luiz Gustavo Basílio Timotheo de Oliveira",11328,"Luiz Gustavo Basílio Timotheo de Oliveira","Gustavo","NBB 9",18,"Pinheiros",347.9500000002,0.310389423767604,0.178186521051773,0.132202902715831,0.178186521051773,0.370742922833527,0.120706998131846,0.250035924701681,0.120706998131846,0.0488575944819377,0.0373616898979524,0.0114959045839853,0.729989941083069,0.393734732001498,0.336255209081571,0.034487713751956,0.0546055467739304,0.0402356660439487,0.034487713751956,0.0373616898979524,0.0890932605258864,0.0661014513579157,0.155194711883802,0.160942664175795,0,0,0.0402356660439487,0.123580974277842,0.0833453082338937,0.0373616898979524,0.0114959045839853,0.0488575944819377,0.0890932605258864,0,0.143698807299817,0.0689754275039121,0.129328926569835,0,0.0546055467739304,0.043109642189945,"Ala",4
"1813","Luiz Paulo Cecílio dos Santos",11306,"Luiz Paulo Cecílio dos Santos","Lupa","NBB 9",87,"Macaé Basquete",669.0166666665,0.559029421290092,0.307914601031441,0.251114820258651,0.307914601031441,0.00896838643780897,0.00448419321890448,0.00448419321890448,0.00448419321890448,0.101641712961835,0.0567997807727901,0.0448419321890448,0.669639520689736,0.3004409456666,0.369198575023136,0.0896838643780897,0.127052141202294,0.0941680575969941,0.0269051593134269,0.0567997807727901,0.153957300515721,0.125557410129326,0.279514710645046,0.171894073391338,0.0209262350215543,0.0209262350215543,0.00149473107296816,0.00298946214593632,0.00149473107296816,0.0567997807727901,0.0448419321890448,0.101641712961835,0.216736005580383,0.0209262350215543,0.159936224807593,0.112104830472612,0.14648364515088,0,0.0822102090132489,0.0642734361376309,"Pivo",4
"1814","Maique Tavares de Oliveira",11301,"Maique Tavares de Oliveira","Maique","NBB 9",23,"L, Sorocabana",324.9166666667,0.424724288279002,0.221595280841219,0.203129007437784,0.221595280841219,0,0,0,0,0.101564503718892,0.0800205180815512,0.0215439856373407,0.526288791997894,0.224672993075124,0.30161579892277,0.101564503718892,0.150807899461385,0.033854834572964,0.0307771223390581,0.0800205180815512,0.110797640420609,0.101564503718892,0.212362144139501,0.123108489356233,0.0369325468068698,0.0369325468068698,0,0,0,0.0800205180815512,0.0215439856373407,0.101564503718892,0.252372403180277,0.049243395742493,0.252372403180277,0.0861759425493628,0.224672993075124,0,0.0461656835085872,0.0246216978712465,"Pivo",4
"1815","Marcellus Sarmento Câmara da Silva",268,"Marcellus Sarmento Câmara da Silva","Marcellus","NBB 9",239,"Vasco da Gama",42.3999999999,0.613207547171257,0.424528301887794,0.188679245283464,0.424528301887794,0.353773584906495,0.141509433962598,0.212264150943897,0.141509433962598,0.283018867925196,0.165094339623031,0.117924528302165,1.25000000000295,0.518867924529526,0.731132075473422,0,0.117924528302165,0.165094339623031,0.023584905660433,0.165094339623031,0.212264150943897,0.0943396226417319,0.306603773585629,0.283018867925196,0,0,0.047169811320866,0.117924528302165,0.0707547169812989,0.165094339623031,0.117924528302165,0.283018867925196,0.117924528302165,0,0.117924528302165,0.188679245283464,0.117924528302165,0,0.047169811320866,0.047169811320866,"Ala",4
"1816","Marcelo Magalhães Machado",193,"Marcelo Magalhães Machado","Marcelinho","NBB 9",2,"Flamengo",769.5166666666,0.278096640748546,0.124753633232993,0.153343007515553,0.124753633232993,0.916159494054789,0.300188429966888,0.615971064087901,0.300188429966888,0.131251218297211,0.110458946091712,0.0207922722054988,1.32550735310055,0.790106343808953,0.535401009291593,0.00909661908990571,0.106560395053181,0.144246388425648,0.0350869593467792,0.110458946091712,0.0623768166164963,0.0766715037577767,0.139048320374273,0.302787463992576,0,0,0.100062809988963,0.305386498018263,0.2053236880293,0.110458946091712,0.0207922722054988,0.131251218297211,0.115657014143087,0.00389855103853102,0.0766715037577767,0.109159429078868,0.06367633362934,0,0.06367633362934,0.0584782655779653,"Ala",9
"1817","Marcos Vinícius Inácio",178,"Marcos Vinícius Inácio","Marcão","NBB 9",210,"Caxias do Sul",709.7166666667,0.498790597186647,0.233896155742891,0.264894441443756,0.233896155742891,0.185989714205191,0.0380433506328799,0.147946363572311,0.0380433506328799,0.139492285653893,0.0958128830754012,0.0436794025784917,0.824272597045731,0.456520207594558,0.367752389451172,0.0605875584153272,0.126811168776266,0.0563605194561183,0.0211351947960444,0.0958128830754012,0.116948077871446,0.132447220721878,0.249395298593324,0.225442077824473,0.0563605194561183,0.0563605194561183,0.0126811168776266,0.0619965714017302,0.0493154545241035,0.0958128830754012,0.0436794025784917,0.139492285653893,0.187398727191593,0.0239532207688503,0.147946363572311,0.135265246694684,0.111312025925834,0,0.0718596623065509,0.0591785454289242,"Pivo",7
"1818","Marcus Vinicius Urban Toledo Medina",11316,"Marcus Vinicius Urban Toledo Medina","Toledo","NBB 9",53,"Basq, Cearense",771.5666666667,0.463991013954272,0.233291571261925,0.230699442692348,0.233291571261925,0.276061692659944,0.0777638570873082,0.198297835572636,0.0777638570873082,0.125718235624482,0.0531386356763272,0.0725795999481543,0.865770942238698,0.501576878213138,0.36419406402556,0.0725795999481543,0.146455264181097,0.0272173499805579,0.0570268285306927,0.0531386356763272,0.116645785630962,0.115349721346174,0.231995506977136,0.25402859981854,0.0181448999870386,0.0181448999870386,0.0259212856957694,0.0920205642199813,0.0660992785242119,0.0531386356763272,0.0725795999481543,0.125718235624482,0.219034864129251,0.00388819285436541,0.0751717285177312,0.124422171339693,0.0686914070937889,0,0.0544346999611157,0.0375858642588656,"AlaPivo",4
"1819","Marcus Vinícius Vieira de Sousa",367,"Marcus Vinícius Vieira de Sousa","Marquinhos","NBB 9",2,"Flamengo",965.7333333333,0.397625293386732,0.213309402181424,0.184315891205308,0.213309402181424,0.580905702057179,0.223664227530037,0.357241474527142,0.223664227530037,0.236090017948372,0.183280408670447,0.0528096092779253,1.21462101339228,0.594366975010375,0.620254038381907,0.0196741681623643,0.113903078834741,0.113903078834741,0.0269225459063933,0.183280408670447,0.106654701090712,0.092157945602654,0.198812646693366,0.264048046389627,0.0289935109761159,0.0289935109761159,0.0745547425100122,0.19363523401906,0.119080491509047,0.183280408670447,0.0528096092779253,0.236090017948372,0.133577246997105,0.00517741267430641,0.0786966726494574,0.187422338809892,0.0631644346265381,0,0.0838740853237638,0.0652353996962607,"Ala",8
"1820","Mateus de Oliveira Juzzo",11766,"Mateus de Oliveira Juzzo","Juzzo","NBB 9",23,"L, Sorocabana",29.9333333333,0.200445434298664,0.133630289532443,0.0668151447662214,0.133630289532443,0.501113585746661,0.100222717149332,0.400890868597328,0.100222717149332,0.0668151447662214,0.0334075723831107,0.0334075723831107,0.768374164811546,0.501113585746661,0.267260579064886,0.0334075723831107,0.100222717149332,0.133630289532443,0,0.0334075723831107,0.0668151447662214,0.0334075723831107,0.100222717149332,0.200445434298664,0,0,0.0334075723831107,0.167037861915554,0.133630289532443,0.0334075723831107,0.0334075723831107,0.0668151447662214,0.133630289532443,0,0.167037861915554,0.100222717149332,0.167037861915554,0,0.0668151447662214,0.0334075723831107,"Ala",1
