"","X.2","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","jogador","id_jogador","jogador..3","jogador_apelido","Temporada","id_equipe","equipe","played_minutes","tried_two_points","made_two_points","lost_two_points","two_points","tried_three_points","made_three_points","lost_three_points","three_points","tried_free_throw_points","made_free_throw_points","lost_free_throw_points","tried_points","lost_points","total_points","offensive_rebounds","defensive_rebounds","total_assists","steals","free_throw_points","correct_two_points_throws","wrong_two_points_throws","two_points_throws_total","wrong_throws","tried_dunk_points","dunk_points","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","pos","exp","maxPosition","posGroup","totalPos","range","type","posingles","pos1","PG","SG","SF","PF","C"
"1066",1066,"Ala",0.795352856880781,0.0749569717531979,0.064297977018665,0.0436798825060008,0.0217123118413557,"Guilherme Filipin Alves Pereira",86,"Guilherme Filipin Alves Pereira","Filipin","NBB 7",54,"Mogi",930.6500000001,0.296566915596594,0.156879600279358,0.139687315317236,0.156879600279358,0.538333422876426,0.232095846988639,0.306237575887787,0.232095846988639,0.154730564659093,0.136463761886839,0.018266802772254,0.989630903132113,0.464191693977278,0.525439209154835,0.0333100521141102,0.073067211089016,0.0483533014559664,0.0354590877343754,0.136463761886839,0.0784398001396789,0.0698436576586182,0.148283457798297,0.190189652393468,0,0,0.0773652823295463,0.179444474292142,0.102079191962596,0.136463761886839,0.018266802772254,0.154730564659093,0.106377263203126,0.00214903562026518,0.113898887874054,0.139687315317236,0.0977811207220655,0,0.054800408316762,0.0408316767850383,"Ala",8,0.795352856880781,"SF",1,70,"Specialist","Small Forward","SF",0.0436798825060008,0.0749569717531979,0.795352856880781,0.064297977018665,0.0217123118413557
"1067",1067,"AlaPivo",0.054135377829161,0.00384126784716477,0.826833396144672,0.00474006224189877,0.110449895937103,"Guilherme Frantz Teichmann",182,"Guilherme Frantz Teichmann","Teichmann","NBB 7",15,"Limeira",467.2333333332,0.449454234144382,0.299636156096254,0.149818078048127,0.299636156096254,0,0,0,0,0.102732396375859,0.0470856816722686,0.0556467147035901,0.55218663052024,0.205464792751717,0.346721837768523,0.0663480059927421,0.16694014411077,0.119854462438502,0.0749090390240636,0.0470856816722686,0.149818078048127,0.0749090390240636,0.224727117072191,0.130555753727654,0.0470856816722686,0.0470856816722686,0,0,0,0.0470856816722686,0.0556467147035901,0.102732396375859,0.233288150103512,0.038524648640947,0.192623243204735,0.115573945922841,0.173360918884262,0,0.0706285225084028,0.049225939930099,"AlaPivo",9,0.826833396144672,"PF",1,80,"Specialist","Power Forward","PF",0.00474006224189877,0.00384126784716477,0.054135377829161,0.826833396144672,0.110449895937103
"1068",1068,"AlaPivo",0.302307319537338,0.0112806333656382,0.635927647150047,0.0111028362221207,0.0393815637248571,"Guilherme Giovannoni",78,"Guilherme Giovannoni","Giovannoni","NBB 7",3,"Brasília",1203.2333333334,0.561819541790145,0.289220710862383,0.272598830927763,0.289220710862383,0.351552760617206,0.129650663490034,0.221902097127173,0.129650663490034,0.137961603457343,0.123833005512917,0.0141285979444267,1.0513339058647,0.508629525999363,0.542704379865333,0.0407236058398182,0.140454885447536,0.0872648696567534,0.0290882898855845,0.123833005512917,0.144610355431191,0.136299415463881,0.280909770895073,0.224395379117366,0.00831093996730984,0.00831093996730984,0.0432168878300112,0.117184253539069,0.0739673657090576,0.123833005512917,0.0141285979444267,0.137961603457343,0.181178491287355,0.0124664099509648,0.0839404936698294,0.142117073440998,0.0664875197384788,0,0.0581765797711689,0.0440479818267422,"AlaPivo",8,0.635927647150047,"SF,PF",2,60,"Versatile","Power Forward","PF",0.0111028362221207,0.0112806333656382,0.302307319537338,0.635927647150047,0.0393815637248571
"1069",1069,"Ala",0.802812268312733,0.0544324764985675,0.0833432951554988,0.0353216423791719,0.0240903176540287,"Guilherme Pereira Deodato",146,"Guilherme Pereira Deodato","Gui","NBB 7",13,"Bauru",688.0833333332,0.220903475838725,0.148237858786513,0.0726656170522122,0.148237858786513,0.675790238585574,0.222356788179769,0.453433450405804,0.222356788179769,0.0639457430059468,0.0377861208671504,0.0261596221387964,0.960639457430246,0.552258689596813,0.408380767833433,0.0203463727746194,0.0857454281216104,0.0624924306649025,0.0479593072544601,0.0377861208671504,0.0741189293932565,0.0363328085261061,0.110451737919363,0.213636914133504,0.0203463727746194,0.0203463727746194,0.0741189293932565,0.225263412861858,0.151144483468601,0.0377861208671504,0.0261596221387964,0.0639457430059468,0.10609180089623,0.00145331234104424,0.10609180089623,0.065399055346991,0.101731863873097,0,0.0435993702313273,0.0348794961850619,"Ala",9,0.802812268312733,"SF",1,80,"Specialist","Small Forward","SF",0.0353216423791719,0.0544324764985675,0.802812268312733,0.0833432951554988,0.0240903176540287
"1070",1070,"AlaPivo",0.0283763662887721,0.0015570918526433,0.838177413602583,0.00170583169324879,0.130183296562753,"Guilherme Santos Hubner",168,"Guilherme Santos Hubner","Guilherme","NBB 7",23,"L, Sorocabana",744.5333333334,0.437858166189073,0.255193409742098,0.182664756446975,0.255193409742098,0.318320200573038,0.11282234957019,0.205497851002847,0.11282234957019,0.0349212034383923,0.0228330945558719,0.0120881088825204,0.791099570200502,0.400250716332342,0.39084885386816,0.0832736389684739,0.162517908309441,0.0429799426934059,0.0349212034383923,0.0228330945558719,0.127596704871049,0.0913323782234876,0.218929083094536,0.171919770773624,0.0644699140401089,0.0644699140401089,0.0376074498567302,0.106106733524346,0.0684992836676157,0.0228330945558719,0.0120881088825204,0.0349212034383923,0.245791547277915,0.021489971346703,0.153116045845259,0.0537249283667574,0.130282951289387,0,0.0523818051575884,0.0322349570200544,"AlaPivo",9,0.838177413602583,"PF",1,80,"Specialist","Power Forward","PF",0.00170583169324879,0.0015570918526433,0.0283763662887721,0.838177413602583,0.130183296562753
"1071",1071,"Ala",0.73573883639367,0.140279533409101,0.0381302111371607,0.0709890626370897,0.0148623564229789,"Guilherme Schneider",341,"Guilherme Schneider","Schneider","NBB 7",23,"L, Sorocabana",347.7666666666,0.373813859867799,0.207035368542166,0.166778491325633,0.207035368542166,0.526214895044671,0.163903000095881,0.36231189494879,0.163903000095881,0.0833892456628167,0.0718872807438075,0.0115019649190092,0.983418000575287,0.540592351193432,0.442825649381854,0.028754912297523,0.0632608070545506,0.0805137544330644,0.0316304035272753,0.0718872807438075,0.103517684271083,0.0833892456628167,0.1869069299339,0.215661842231423,0.0057509824595046,0.0057509824595046,0.0546343333652937,0.17540496501489,0.120770631649597,0.0718872807438075,0.0115019649190092,0.0833892456628167,0.0920157193520736,0.0057509824595046,0.143774561487615,0.0833892456628167,0.132272596568606,0,0.0431323684462845,0.0402568772165322,"Ala",7,0.73573883639367,"SF",1,70,"Specialist","Small Forward","SF",0.0709890626370897,0.140279533409101,0.73573883639367,0.0381302111371607,0.0148623564229789
"1072",1072,"Pivo",0.0769837217184645,0.0354853234594459,0.193393822836329,0.0304461930383268,0.663690938947434,"Guillermo Alejandro Araujo Cappello",826,"Guillermo Alejandro Araujo Cappello","Araujo","NBB 7",53,"Basq, Cearense",355.3166666666,0.444673765186068,0.23640883718753,0.208264927998538,0.23640883718753,0.506590365401849,0.177306627890647,0.329283737511202,0.177306627890647,0.123833200431563,0.0956892912425715,0.0281439091889916,1.07509733101948,0.565692574698732,0.509404756320749,0.0534734274590841,0.188564191566244,0.0309583001078908,0.0309583001078908,0.0956892912425715,0.118204418593765,0.104132463999269,0.222336882593034,0.242037619025328,0.016886345513395,0.016886345513395,0.0591022092968824,0.16886345513395,0.109761245837067,0.0956892912425715,0.0281439091889916,0.123833200431563,0.242037619025328,0.0225151273511933,0.149162718701656,0.140719545944958,0.13509076410716,0,0.0759885548102774,0.0478446456212858,"Pivo",3,0.663690938947434,"C",1,60,"Specialist","Center","C",0.0304461930383268,0.0354853234594459,0.0769837217184645,0.193393822836329,0.663690938947434
"1073",1073,"Armador",0.0184048580040483,0.0653504012287836,0.00312834427224085,0.910341566765367,0.00277482972956041,"Gustavo Santos Pereira Lima",310,"Gustavo Santos Pereira Lima","Lima","NBB 7",54,"Mogi",240.0833333333,0.399861159319736,0.158278375564062,0.241582783755674,0.158278375564062,0.299895869489802,0.137452273516159,0.162443595973643,0.137452273516159,0.0749739673724505,0.049982644914967,0.0249913224574835,0.774730996181989,0.4290177021868,0.345713293995189,0.0249913224574835,0.0791391877820311,0.166608816383223,0.0541478653245476,0.049982644914967,0.0791391877820311,0.120791391877837,0.199930579659868,0.199930579659868,0,0,0.0458174245053864,0.0999652898299341,0.0541478653245476,0.049982644914967,0.0249913224574835,0.0749739673724505,0.104130510239515,0.00416522040958059,0.154113155154482,0.0874696286011923,0.129121832696998,0,0.129121832696998,0.0666435265532894,"Armador",8,0.910341566765367,"PG",1,90,"Specialist","Point Guard","PG",0.910341566765367,0.0653504012287836,0.0184048580040483,0.00312834427224085,0.00277482972956041
"1074",1074,"Armador",0.068991365528211,0.356156654181869,0.00469875644741177,0.566406446018366,0.00374677782414277,"Henrique Coelho",711,"Henrique Coelho","Coelho","NBB 7",16,"Minas",940.5833333333,0.395499246921251,0.216886683795525,0.178612563125726,0.216886683795525,0.303003455302571,0.0956853016744961,0.207318153628075,0.0956853016744961,0.128643572251267,0.0988748117303127,0.0297687605209544,0.827146274475089,0.415699477274755,0.411446797200333,0.0287055905023488,0.0616638610791197,0.14459112253035,0.0478426508372481,0.0988748117303127,0.108443341897762,0.0893062815628631,0.197749623460625,0.188181093293176,0.0170107202976882,0.0170107202976882,0.0318951005581654,0.101001151767524,0.0691060512093583,0.0988748117303127,0.0297687605209544,0.128643572251267,0.0903694515814686,0.00318951005581654,0.107380171879157,0.145654292548955,0.0924957916186796,0,0.0903694515814686,0.0637902011163308,"Armador",6,0.566406446018366,"SG,PG",2,50,"Versatile","Point Guard","PG",0.566406446018366,0.356156654181869,0.068991365528211,0.00469875644741177,0.00374677782414277
"1075",1075,"AlaPivo",0.104718407669374,0.00384861778387498,0.834255989501277,0.0046881504264786,0.0524888346189954,"Henrique Macia Alves da Cruz",420,"Henrique Macia Alves da Cruz","Pilar","NBB 7",17,"Paulistano",833.8666666665,0.494083786376818,0.215861848417056,0.278221937959761,0.215861848417056,0.26982731052132,0.0827470418932049,0.187080268628115,0.0827470418932049,0.113927086664557,0.0863447393668225,0.027582347297735,0.877838183562695,0.492884553885612,0.384953629677084,0.0611608570514993,0.15949792133038,0.0779501119283814,0.045570834665823,0.0863447393668225,0.107930924208528,0.139110968979881,0.247041893188409,0.229053405820321,0.00479692996482347,0.00479692996482347,0.027582347297735,0.0899424368404401,0.0623600895427051,0.0863447393668225,0.027582347297735,0.113927086664557,0.22065877838188,0.00239846498241174,0.100735529261293,0.104333226734911,0.0779501119283814,0,0.063559322033911,0.0431723696834113,"AlaPivo",7,0.834255989501277,"PF",1,80,"Specialist","Power Forward","PF",0.0046881504264786,0.00384861778387498,0.104718407669374,0.834255989501277,0.0524888346189954
"1076",1076,"Ala",0.544609502584481,0.234055089061227,0.0255047685486976,0.181394801039715,0.0144358387658798,"Higor Simas Pereira Lima",1035,"Higor Simas Pereira Lima","Higor","NBB 7",15,"Limeira",105.1666666667,0.152139461172693,0.0190174326465867,0.133122028526107,0.0190174326465867,0.39936608557832,0.0855784469096401,0.31378763866868,0.0855784469096401,0.0380348652931734,0.02852614896988,0.00950871632329334,0.589540412044187,0.45641838351808,0.133122028526107,0.0190174326465867,0.00950871632329334,0.0760697305863467,0.0380348652931734,0.02852614896988,0.00950871632329334,0.0665610142630534,0.0760697305863467,0.180665610142573,0,0,0.02852614896988,0.133122028526107,0.104595879556227,0.02852614896988,0.00950871632329334,0.0380348652931734,0.02852614896988,0.00950871632329334,0.0855784469096401,0.0380348652931734,0.0855784469096401,0,0.02852614896988,0,"Ala",2,0.544609502584481,"SF,SG",2,50,"Versatile","Small Forward","SF",0.181394801039715,0.234055089061227,0.544609502584481,0.0255047685486976,0.0144358387658798
"1077",1077,"AlaArmador",0.236618087433703,0.503370346617231,0.0504933793822936,0.188669161131589,0.0208490254351832,"Humberto Luiz Gomes da Silva",818,"Humberto Luiz Gomes da Silva","Humberto G,","NBB 7",18,"Pinheiros",130.2833333333,0.199565050530945,0.0460534731994489,0.153511577331496,0.0460534731994489,0.299347575796418,0.0690802097991734,0.230267365997245,0.0690802097991734,0.0614046309325985,0.0383778943328741,0.0230267365997244,0.560317257259962,0.406805679928465,0.153511577331496,0.0153511577331496,0.115133682998622,0.0614046309325985,0.0153511577331496,0.0383778943328741,0.0230267365997244,0.0767557886657482,0.0997825252654726,0.176538313931221,0,0,0.0230267365997244,0.0997825252654726,0.0767557886657482,0.0383778943328741,0.0230267365997244,0.0614046309325985,0.130484840731772,0.0153511577331496,0.138160419598347,0.0690802097991734,0.130484840731772,0,0.0690802097991734,0.0537290520660237,"AlaArmador",4,0.503370346617231,"SF,SG",2,50,"Versatile","Shooting Guard","SG",0.188669161131589,0.503370346617231,0.236618087433703,0.0504933793822936,0.0208490254351832
"1078",1078,"Armador",0.1461838038944,0.316018965041246,0.01190643330263,0.518389006019256,0.00750179174246816,"Hélio Rubens Garcia Filho",91,"Hélio Rubens Garcia Filho","Helinho","NBB 7",14,"Franca",921.6833333338,0.232183866476076,0.0998173631579394,0.132366503318137,0.0998173631579394,0.458942876258786,0.185530098913126,0.27341277734566,0.185530098913126,0.0824578217391673,0.077032965045801,0.00542485669336627,0.77358456447403,0.411204137357163,0.362380427116867,0.0119346847254058,0.0629283376430487,0.0802878790618208,0.0423138822082569,0.077032965045801,0.0499086815789697,0.0661832516590685,0.116091933238038,0.162745700800988,0,0,0.0618433663043755,0.152980958752929,0.0911375924485533,0.077032965045801,0.00542485669336627,0.0824578217391673,0.0748630223684545,0,0.13996130268885,0.0694381656750882,0.128026617963444,0,0.0629283376430487,0.0488237102402964,"Armador",7,0.518389006019256,"SG,PG",2,50,"Versatile","Point Guard","PG",0.518389006019256,0.316018965041246,0.1461838038944,0.01190643330263,0.00750179174246816
"1079",1079,"AlaArmador",0.0524165054856715,0.566089241751005,0.00363276048388173,0.374846557194779,0.00301493508466277,"Hélio Vitor Luiz da Costa Lima",152,"Hélio Vitor Luiz da Costa Lima","Hélio","NBB 7",20,"Uberlândia",717.0166666665,0.295669556728178,0.16457079100908,0.131098765719098,0.16457079100908,0.246856186513621,0.0711280537412127,0.175728132772408,0.0711280537412127,0.0962320727086995,0.0794960600637083,0.0167360126449912,0.638757815950498,0.323562911136497,0.315194904814001,0.0111573417633275,0.0753120569024605,0.128309430278266,0.043234699332894,0.0794960600637083,0.0822853955045402,0.0655493828595489,0.147834778364089,0.140861439762009,0,0,0.0237093512470709,0.0822853955045402,0.0585760442574693,0.0794960600637083,0.0167360126449912,0.0962320727086995,0.086469398665788,0,0.0794960600637083,0.086469398665788,0.0767067246228764,0,0.0739173891820446,0.0571813765370533,"AlaArmador",8,0.566089241751005,"SG,PG",2,50,"Versatile","Shooting Guard","SG",0.374846557194779,0.566089241751005,0.0524165054856715,0.00363276048388173,0.00301493508466277
"1080",1080,"Ala",0.746138706358677,0.111495345977444,0.0458293672153227,0.0794633198448637,0.0170732606036929,"Ian Curtis Young",11693,"Ian Curtis Young","Young","NBB 7",87,"Macaé Basquete",534.0166666666,0.262164102244033,0.0936300365157259,0.168534065728307,0.0936300365157259,0.612340438812847,0.224712087637742,0.387628351175105,0.224712087637742,0.0749040292125807,0.0655410255610081,0.00936300365157259,0.949408570269461,0.565525420554984,0.383883149714476,0.00936300365157259,0.0861396335944678,0.0749040292125807,0.0355794138759758,0.0655410255610081,0.046815018257863,0.0842670328641533,0.131082051122016,0.222839486907428,0,0,0.0749040292125807,0.204113479604282,0.129209450391702,0.0655410255610081,0.00936300365157259,0.0749040292125807,0.0955026372460404,0.00561780219094355,0.102993040167298,0.0749040292125807,0.0936300365157259,0,0.0636684248306936,0.0486876189881775,"Ala",1,0.746138706358677,"SF",1,70,"Specialist","Small Forward","SF",0.0794633198448637,0.111495345977444,0.746138706358677,0.0458293672153227,0.0170732606036929
"1081",1081,"Armador",0.0854010993363887,0.17038065827893,0.0123547049543999,0.724667889574317,0.00719564785596332,"Icaro Parisotto",304,"Icaro Parisotto","Icaro","NBB 7",20,"Uberlândia",427.8166666668,0.205695586115484,0.102847793057742,0.102847793057742,0.102847793057742,0.469827418286503,0.119209941953292,0.350617476333211,0.119209941953292,0.0537613463710924,0.0467489968444281,0.00701234952666422,0.729284350773079,0.460477618917617,0.268806731855462,0.0327242977910997,0.074798394951085,0.119209941953292,0.0210370485799927,0.0467489968444281,0.051423896528871,0.051423896528871,0.102847793057742,0.175308738166606,0,0,0.0397366473177639,0.156609139428834,0.11687249211107,0.0467489968444281,0.00701234952666422,0.0537613463710924,0.107522692742185,0,0.147259340059949,0.074798394951085,0.144921890217727,0,0.0537613463710924,0.0373991974755425,"Armador",4,0.724667889574317,"PG",1,70,"Specialist","Point Guard","PG",0.724667889574317,0.17038065827893,0.0854010993363887,0.0123547049543999,0.00719564785596332
"1082",1082,"Ala",0.774213448433826,0.0662631952812464,0.0966856947212197,0.0365845867222323,0.0262530748414753,"Isaac Rafael Gonçalves",794,"Isaac Rafael Gonçalves","Isaac","NBB 7",3,"Brasília",399.6833333333,0.220174304657873,0.130102998206925,0.0900713064509479,0.130102998206925,0.450356532254739,0.142612901880667,0.307743630374072,0.142612901880667,0.110087152328936,0.0900713064509479,0.0200158458779884,0.780617989241548,0.417830782703008,0.36278720653854,0.0175138651432399,0.100079229389942,0.0575455568992167,0.0150118844084913,0.0900713064509479,0.0650514991034623,0.0450356532254739,0.110087152328936,0.167632709228153,0.0050039614694971,0.0050039614694971,0.0475376339602225,0.150118844084913,0.102581210124691,0.0900713064509479,0.0200158458779884,0.110087152328936,0.117593094533182,0.0100079229389942,0.117593094533182,0.0975772486551935,0.110087152328936,0,0.0300237688169826,0.0200158458779884,"Ala",6,0.774213448433826,"SF",1,70,"Specialist","Small Forward","SF",0.0365845867222323,0.0662631952812464,0.774213448433826,0.0966856947212197,0.0262530748414753
"1083",1083,"Armador",0.125972807818529,0.426384800580451,0.00962639485810657,0.43136437929431,0.00665161744860331,"Jamaal Thaddius Smith",11242,"Jamaal Thaddius Smith","Jamaal","NBB 7",87,"Macaé Basquete",1195.2833333331,0.327955714823607,0.168997587740736,0.158958127082871,0.168997587740736,0.421657347630351,0.210828673815176,0.210828673815176,0.210828673815176,0.209992052093687,0.182383535284557,0.0276085168091301,0.959605114547645,0.397395317707176,0.562209796840468,0.0150591909867983,0.0878452807563232,0.107924202072054,0.0368113557455069,0.182383535284557,0.084498793870368,0.0794790635414353,0.163977857411803,0.177363804955624,0.00167324344297758,0.00167324344297758,0.0702762246050585,0.140552449210117,0.0702762246050585,0.182383535284557,0.0276085168091301,0.209992052093687,0.102904471743121,0,0.0920283893637671,0.227561108244951,0.0744593332125025,0,0.0778058200984577,0.0560536553397491,"Armador",3,0.43136437929431,"SG,PG",2,40,"Versatile","Point Guard","PG",0.43136437929431,0.426384800580451,0.125972807818529,0.00962639485810657,0.00665161744860331
"1084",1084,"Armador",0.131232709158958,0.340012126502847,0.0107894228180675,0.51101776215551,0.0069479793646178,"Jason Anthony Smith",11356,"Jason Anthony Smith","Jason Smith","NBB 7",18,"Pinheiros",834.8833333333,0.321002934541765,0.162897011558508,0.158105922983257,0.162897011558508,0.67913680554172,0.330585111692266,0.348551693849454,0.330585111692266,0.0898329107859417,0.0826462779230664,0.00718663286287534,1.08997265086943,0.513844249695587,0.57612840117384,0.032339847882939,0.0694707843411283,0.094623999361192,0.0359331643143767,0.0826462779230664,0.0814485057792538,0.0790529614916287,0.160501467270883,0.202423492304322,0,0,0.110195037230755,0.226378935180573,0.116183897949818,0.0826462779230664,0.00718663286287534,0.0898329107859417,0.101810632224067,0.00119777214381256,0.10300840436788,0.125766075100318,0.0958217715050045,0,0.0646796957658781,0.0527019743277525,"Armador",3,0.51101776215551,"SG,PG",2,50,"Versatile","Point Guard","PG",0.51101776215551,0.340012126502847,0.131232709158958,0.0107894228180675,0.0069479793646178
"1085",1085,"AlaArmador",0.0862750763921389,0.712107204200296,0.00469978287144516,0.193578380565579,0.00333955597054073,"Jefferson Campos",1058,"Jefferson Campos","Jefferson","NBB 7",18,"Pinheiros",435.8833333331,0.394601001797328,0.206477268382323,0.188123733415005,0.206477268382323,0.543723473406784,0.192712117156835,0.351011356249949,0.192712117156835,0.0963560585784173,0.0802967154820144,0.0160593430964029,1.03468053378253,0.555194432761357,0.479486101021172,0.0252361105800617,0.0848850992238439,0.121592169158479,0.0390012618055499,0.0802967154820144,0.103238634191161,0.0940618667075026,0.197300500898664,0.227124995220555,0.0045883837418294,0.0045883837418294,0.0642373723856116,0.181241157802261,0.11700378541665,0.0802967154820144,0.0160593430964029,0.0963560585784173,0.110121209803906,0.0022941918709147,0.098650250449332,0.11241540167482,0.0894734829656732,0,0.0917676748365879,0.068825756127441,"AlaArmador",9,0.712107204200296,"SG",1,70,"Specialist","Shooting Guard","SG",0.193578380565579,0.712107204200296,0.0862750763921389,0.00469978287144516,0.00333955597054073
"1086",1086,"Armador",0.0301433867882173,0.0841745143935956,0.00637273708670301,0.874690737932621,0.00461862379886309,"Jefferson Froehlich Socas",979,"Jefferson Froehlich Socas","J, Socas","NBB 7",53,"Basq, Cearense",592.1833333333,0.415411893839206,0.216149278095197,0.199262615744009,0.216149278095197,0.162111958571397,0.0151979961160685,0.146913962455329,0.0151979961160685,0.0624806506993928,0.0354619909374932,0.0270186597618996,0.640004503109996,0.373195237961238,0.266809265148758,0.0388393234077306,0.126649967633904,0.150291294925566,0.0607919844642741,0.0354619909374932,0.108074639047598,0.0996313078720047,0.207705946919603,0.175621288452347,0.00337733247023745,0.00337733247023745,0.00506599870535617,0.0540373195237992,0.048971320818443,0.0354619909374932,0.0270186597618996,0.0624806506993928,0.165489291041635,0.0236413272916621,0.0354619909374932,0.0894993104612924,0.0337733247023745,0,0.0726126481101051,0.067546649404749,"Armador",4,0.874690737932621,"PG",1,80,"Specialist","Point Guard","PG",0.874690737932621,0.0841745143935956,0.0301433867882173,0.00637273708670301,0.00461862379886309
"1087",1087,"Ala",0.469543362269326,0.0164820356502028,0.458448065783832,0.0131568892333845,0.0423696470632548,"Jefferson William Andrade da Silva Antônio",154,"Jefferson William Andrade da Silva Antônio","Jefferson","NBB 7",13,"Bauru",670.6333333332,0.244544957502907,0.104378945275631,0.140166012227276,0.104378945275631,0.764948556091409,0.331030369302715,0.433918186788694,0.331030369302715,0.0715741339032897,0.0611362393757266,0.0104378945275631,1.08106764749761,0.584522093543533,0.496545553954073,0.034295939161993,0.169988568020313,0.0700830061136379,0.0208757890551262,0.0611362393757266,0.0521894726378154,0.0700830061136379,0.122272478751453,0.225160296237432,0,0,0.110343456434238,0.25498285203047,0.144639395596231,0.0611362393757266,0.0104378945275631,0.0715741339032897,0.204284507182306,0.0134201501068668,0.068591878323986,0.0596451115860748,0.0611362393757266,0,0.0536806004274673,0.046224961479208,"AlaPivo",9,0.469543362269326,"SF,PF",2,40,"Versatile","Power Forward","PF",0.0131568892333845,0.0164820356502028,0.469543362269326,0.458448065783832,0.0423696470632548
"1088",1088,"Pivo",0.00750894151336336,0.0112628743245552,0.0366936466240589,0.010024148349619,0.934510389188404,"Jerome Dieu Donne Meyinsse",11281,"Jerome Dieu Donne Meyinsse","Meyinsse","NBB 7",2,"Flamengo",986.0666666666,0.517206409302989,0.310323845581794,0.206882563721196,0.310323845581794,0.00608478128591752,0.00304239064295876,0.00304239064295876,0.00304239064295876,0.159218443648175,0.110540193360835,0.0486782502873402,0.682509634237082,0.258603204651495,0.423906429585587,0.0780880265026082,0.133865188290186,0.0314380366439072,0.0314380366439072,0.110540193360835,0.155161922790897,0.103441281860598,0.258603204651495,0.153133662362258,0.0851869380028453,0.0851869380028453,0.00101413021431959,0.00202826042863917,0.00101413021431959,0.110540193360835,0.0486782502873402,0.159218443648175,0.211953214792794,0.0476641200730206,0.119667365289711,0.141978230004742,0.106483672503557,0,0.0618619430734948,0.029409776215268,"Pivo",3,0.934510389188404,"C",1,90,"Specialist","Center","C",0.010024148349619,0.0112628743245552,0.00750894151336336,0.0366936466240589,0.934510389188404
"1089",1089,"Ala",0.551014124411998,0.0344331664955946,0.296730984111216,0.026728110802886,0.0910936141783055,"Jhonatan Luz dos Santos",26,"Jhonatan Luz dos Santos","Jhonatan","NBB 7",52,"Palmeiras",873.3166666667,0.332067405866512,0.146567682589357,0.185499723277155,0.146567682589357,0.384740166797062,0.113360942002706,0.271379224794356,0.113360942002706,0.0583980610316969,0.0446573407889447,0.0137407202427522,0.77520563369527,0.470619668314263,0.304585965381007,0.0435122807687153,0.104200461840871,0.0480925208496327,0.0274814404855044,0.0446573407889447,0.0732838412946784,0.0927498616385774,0.166033702933256,0.196950323479448,0.0320616805664218,0.0320616805664218,0.0377869806675686,0.128246722265687,0.0904597415981187,0.0446573407889447,0.0137407202427522,0.0583980610316969,0.147712742609586,0.0022901200404587,0.125956602225229,0.0709937212542197,0.120231302124082,0,0.0561079409912382,0.0389320406877979,"Ala",8,0.551014124411998,"SF,PF",2,50,"Versatile","Small Forward","SF",0.026728110802886,0.0344331664955946,0.551014124411998,0.296730984111216,0.0910936141783055
"1090",1090,"Ala",0.787078288368048,0.0821279747239262,0.0618803347042836,0.0485622859611141,0.0203511162426278,"Jimmy Devon Baxter",11667,"Jimmy Devon Baxter","J, Baxter","NBB 7",19,"São José",1206.5499999999,0.381252331026512,0.198914259666006,0.182338071360506,0.198914259666006,0.596742778998019,0.208859972649307,0.387882806348712,0.208859972649307,0.0663047532220021,0.0547014214081517,0.0116033318138504,1.04429986324653,0.581824209523068,0.462475653723465,0.0190626165513256,0.105258795739928,0.0779080850358525,0.032323567195726,0.0547014214081517,0.0994571298330031,0.0911690356802529,0.190626165513256,0.232066636277007,0.0198914259666006,0.0198914259666006,0.0696199908831022,0.198914259666006,0.129294268782904,0.0547014214081517,0.0116033318138504,0.0663047532220021,0.124321412291254,0.0149185694749505,0.0406116613484763,0.0754216567900274,0.0372964236873762,0,0.0555302308234268,0.0464133272554015,"Ala",1,0.787078288368048,"SF",1,70,"Specialist","Small Forward","SF",0.0485622859611141,0.0821279747239262,0.787078288368048,0.0618803347042836,0.0203511162426278
"1091",1091,"Ala",0.765360321533052,0.0651464074412606,0.0939293146889877,0.0404924129400563,0.035071543396643,"Jimmy Dreher de Oliveira",105,"Jimmy Dreher de Oliveira","Jimmy","NBB 7",54,"Mogi",537.8333333335,0.286334056399044,0.174775333126689,0.111558723272355,0.174775333126689,0.412767276107712,0.211961574217474,0.200805701890238,0.211961574217474,0.0520607375270988,0.0409048651998634,0.0111558723272355,0.751162070033854,0.323520297489828,0.427641772544026,0.0371862410907849,0.061357297799795,0.0297489928726279,0.0297489928726279,0.0409048651998634,0.0873876665633444,0.0557793616361773,0.143167028199522,0.133870467926826,0.0185931205453924,0.0185931205453924,0.0706538580724912,0.137589092035904,0.0669352339634128,0.0409048651998634,0.0111558723272355,0.0520607375270988,0.0985435388905799,0,0.0855283545088052,0.0632166098543343,0.083669042454266,0,0.0446234893089418,0.0297489928726279,"Ala",9,0.765360321533052,"SF",1,70,"Specialist","Small Forward","SF",0.0404924129400563,0.0651464074412606,0.765360321533052,0.0939293146889877,0.035071543396643
