"","predict","Ala","AlaArmador","AlaPivo","Armador","Pivo","X","jogador","id_jogador","Temporada","id_equipe","equipe","jogador_apelido","played_minutes","total_points","lost_points","tried_points","two_points","lost_two_points","tried_two_points","three_points","lost_three_points","free_throw_points","lost_free_throw_points","tried_free_throw_points","tried_three_points","dunk_points","tried_dunk_points","wrong_throws","correct_two_points_throws","two_points_throws_total","wrong_two_points_throws","correct_three_points_throws","three_points_throws_total","wrong_three_points_throws","correct_free_throws","wrong_free_throws","total_free_throws","total_rebounds","offensive_rebounds","defensive_rebounds","total_assists","steals","total_of_blocks","commited_fouls","received_fouls","fouls","total_fouls","total_of_errors","mistakes","total_of_violations","efficiency","plus_minus","altura","posicao"
"1597","Armador",0.108583218872141,0.434114971674353,0.0117942190570979,0.440770849945618,0.00473674045079078,1847,"Marcelo Magalhães Machado",193,"NBB 8",2,"Flamengo","Marcelinho",898.7,0.506286858796039,0.649827528652498,1.15611438744854,0.129075331033715,0.175809502614888,0.304884833648604,0.310448425503505,0.460665405585846,0.0667631022588183,0.0133526204517637,0.080115722710582,0.771113831089351,0,0,0.25481250695449,0.0645376655168577,0.152442416824302,0.0879047513074441,0.103482808501168,0.25703794369645,0.153555135195282,0.0667631022588183,0.0133526204517637,0.080115722710582,0.117948147323912,0.0133526204517637,0.104595526872149,0.143540669856459,0.0478468899521531,0.00333815511294092,0.0934683431623456,0.0845665961945032,0.0845665961945032,0,0.0545232001780349,0.0500723266941137,0.00222543674196061,458,301,2,"Ala"
"1598","AlaPivo",0.0394287209762849,0.00855902021927498,0.473049075193917,0.00831278589835896,0.470650397712164,1848,"Marcos Vinícius Inácio",178,"NBB 8",210,"Caxias do Sul","Marcão",851.9500000002,0.376782675039527,0.362697341393189,0.739480016432716,0.225365338341399,0.227712893949122,0.453078232290521,0.0528200011737654,0.102118668935946,0.0985973355243621,0.0328657785081207,0.131463114032483,0.154938670109712,0.0610364458007956,0.0610364458007956,0.180761781794664,0.1126826691707,0.226539116145261,0.113856446974561,0.0176066670579218,0.051646223369904,0.0340395563119821,0.0985973355243621,0.0328657785081207,0.131463114032483,0.190152004225555,0.0504724455660425,0.139679558659513,0.0434297787428738,0.0246493338810905,0.0176066670579218,0.116204002582284,0.122072891601591,0.0939022243089163,0,0.0680791126239643,0.038734667527428,0.0140853336463374,344,-128,2.05,"Pivo"
"1599","AlaPivo",0.185629566019842,0.0134626663375105,0.635543759080348,0.0142970419819977,0.151066966580302,1849,"Marcus Vinicius Urban Toledo Medina",11316,"NBB 8",53,"Basq, Cearense","Toledo",923.2666666667,0.387753628420811,0.499314029893837,0.887067658314648,0.173297711026061,0.186295039353015,0.359592750379076,0.12022528702433,0.23720124196692,0.0942306303704205,0.0758177485739015,0.170048378944322,0.35742652899125,0.0173297711026061,0.0173297711026061,0.248032348906049,0.0866488555130303,0.179796375189538,0.0931475196765076,0.0400750956747765,0.119142176330417,0.0790670806556402,0.0942306303704205,0.0758177485739015,0.170048378944322,0.227453245721705,0.0844826341252046,0.1429706115965,0.027077767347822,0.0509062026139053,0.0054155534695644,0.0736515271860758,0.146219943678239,0.0671528630225985,0,0.0606541988591212,0.0400750956747765,0.0162466604086932,360,162,1.91,"AlaPivo"
"1600","Ala",0.668925842841565,0.194097502298844,0.0540295689600653,0.0712018238026406,0.0117452620968847,1850,"Marcus Vinícius Vieira de Sousa",367,"NBB 8",2,"Flamengo","Marquinhos",1111.2333333335,0.5876353601103,0.56693763685986,1.15457299697016,0.233974262831053,0.226775054743944,0.460749317574998,0.183579806221288,0.302366739658592,0.170081291057958,0.037795842457324,0.207877133515282,0.48594654587988,0.0197978222395507,0.0197978222395507,0.251972283048827,0.116987131415527,0.230374658787499,0.113387527371972,0.0611932687404294,0.16198218195996,0.100788913219531,0.170081291057958,0.037795842457324,0.207877133515282,0.14848366679663,0.0305966343702147,0.117887032426415,0.115187329393749,0.045894951555322,0.00899901010888667,0.0656927737948727,0.17548069712329,0.0584935657077634,0,0.0719920808710934,0.0575936646968747,0.0116987131415527,647,314,2.07,"Ala"
"1601","Ala",0.643229912692823,0.103814323047613,0.11759141760093,0.114821393340725,0.0205429533179104,1853,"Matheus Dalla Barba",412,"NBB 8",19,"São José","Matheus Dalla",697.4,0.319759105248064,0.374247203900201,0.694006309148265,0.100372813306567,0.100372813306567,0.200745626613134,0.180671063951821,0.266704903928879,0.0387152279896759,0.0071694866647548,0.0458847146544307,0.4473759678807,0.00286779466590192,0.00286779466590192,0.146257527960998,0.0501864066532836,0.100372813306567,0.0501864066532836,0.0602236879839404,0.1491253226269,0.0889016346429596,0.0387152279896759,0.0071694866647548,0.0458847146544307,0.100372813306567,0.00860338399770576,0.0917694293088615,0.0630914826498423,0.0229423573272154,0.00143389733295096,0.0630914826498423,0.0473186119873817,0.0516203039862346,0,0.0802982506452538,0.0659592773157442,0.0129050759965586,196,-146,1.97,"Ala"
"1603","AlaPivo",0.0330448540647544,0.00608907199735263,0.675395327703975,0.00589684774412022,0.279573898489797,1855,"Matheus Silva Fontes",11406,"NBB 8",87,"Macaé Basquete","Matheus",326.9333333332,0.431280587275869,0.293637846655911,0.72491843393178,0.238580750407928,0.159053833605285,0.397634584013213,0.0275285481239916,0.110114192495967,0.16517128874395,0.0244698205546592,0.189641109298609,0.137642740619958,0.0244698205546592,0.0244698205546592,0.140701468189291,0.119290375203964,0.198817292006606,0.0795269168026425,0.00917618270799722,0.0458809135399861,0.0367047308319889,0.16517128874395,0.0244698205546592,0.189641109298609,0.235522022838595,0.0795269168026425,0.155995106035953,0.0428221859706537,0.0519983686786509,0.00305872756933241,0.17740619902128,0.146818923327955,0.15293637846662,0,0.0795269168026425,0.0611745513866481,0.015293637846662,178,-11,1.77,"Pivo"
"1605","Armador",0.0395560454581497,0.140059527725647,0.00448375323173386,0.812688316592811,0.00321235699165903,1857,"Matheus dos Prazeres Costa",30,"NBB 8",14,"Franca","Matheus",513.6,0.257009345794392,0.465342679127726,0.722352024922118,0.0778816199376947,0.151869158878505,0.229750778816199,0.128504672897196,0.286214953271028,0.0506230529595016,0.0272585669781931,0.0778816199376947,0.414719626168224,0,0,0.198598130841121,0.0389408099688473,0.1148753894081,0.0759345794392523,0.0428348909657321,0.138239875389408,0.095404984423676,0.0506230529595016,0.0272585669781931,0.0778816199376947,0.109034267912773,0.0233644859813084,0.0856697819314642,0.118769470404984,0.0330996884735202,0.00194704049844237,0.0895638629283489,0.0759345794392523,0.0837227414330218,0,0.0915109034267913,0.0720404984423676,0.0155763239875389,118,-41,1.8,"Armador"
"1606","Pivo",0.0204166498214817,0.0106636768428778,0.127101965293764,0.0106239126835598,0.831193795358317,1859,"Murilo Becker da Rosa",187,"NBB 8",13,"Bauru","Murilo",379.8666666666,0.447525447525526,0.386977886977955,0.834503334503481,0.294840294840347,0.263250263250309,0.558090558090656,0.055282555282565,0.0789750789750928,0.0974025974026145,0.0447525447525526,0.142155142155167,0.134257634257658,0.0105300105300124,0.0105300105300124,0.202702702702738,0.147420147420173,0.279045279045328,0.131625131625155,0.0184275184275217,0.0447525447525526,0.0263250263250309,0.0974025974026145,0.0447525447525526,0.142155142155167,0.236925236925279,0.0816075816075959,0.155317655317683,0.0368550368550433,0.0315900315900371,0.0210600210600248,0.157950157950186,0.134257634257658,0.136890136890161,0,0.084240084240099,0.0526500526500619,0.0184275184275217,185,24,2.08,"Pivo"
"1607","Ala",0.469825814144622,0.317094032242542,0.0850454281252756,0.105286233532433,0.0227484919551269,1860,"Murilo Noceti Veloso",566,"NBB 8",87,"Macaé Basquete","Murilo",149.85,0.48048048048048,0.447113780447114,0.927594260927594,0.266933600266934,0.213546880213547,0.48048048048048,0.02002002002002,0.16016016016016,0.193526860193527,0.0734067400734067,0.266933600266934,0.18018018018018,0,0,0.233566900233567,0.133466800133467,0.24024024024024,0.106773440106773,0.00667334000667334,0.0600600600600601,0.0533867200533867,0.193526860193527,0.0734067400734067,0.266933600266934,0.0533867200533867,0.02002002002002,0.0333667000333667,0.0467133800467134,0.0266933600266934,0,0.126793460126793,0.18018018018018,0.126793460126793,0,0.0800800800800801,0.0600600600600601,0.02002002002002,44,-71,1.91,"Ala"
"1608","Ala",0.681444071047154,0.0832854070505252,0.113163457531288,0.054528613696609,0.0675784506744237,1861,"Márcio da Silva Dornelles",445,"NBB 8",87,"Macaé Basquete","Márcio",814.4666666665,0.437095850045109,0.554964393877498,0.992060243922606,0.142424490464137,0.240648276991127,0.383072767455264,0.139968895800962,0.294671359580972,0.15470246378001,0.0196447573053981,0.174347221085409,0.434640255381934,0.00491118932634954,0.00491118932634954,0.238192682327953,0.0712122452320683,0.191536383727632,0.120324138495564,0.0466562986003206,0.144880085127311,0.0982237865269907,0.15470246378001,0.0196447573053981,0.174347221085409,0.147335679790486,0.0257837439633351,0.121551935827151,0.0405173119423837,0.0233281493001603,0.00368339199476215,0.0859458132111169,0.133829909143025,0.0822624212163547,0,0.0417451092739711,0.0282393386265098,0.0122779733158738,303,-189,1.96,"Ala"
"1611","Pivo",0.0714911517900761,0.019312641508008,0.269176914849625,0.0180676442839647,0.621951647568326,1865,"Nilson Goulart Santana ",1062,"NBB 8",222,"Vitória","Nilson",288.6166666665,0.343015533868651,0.533579719351235,0.883524859964707,0.270254663048028,0.270254663048028,0.547438932840877,0.0311832303516955,0.207888202344637,0.0415776404689274,0.0554368539585699,0.0970144944274973,0.239071432696333,0.0623664607033911,0.0692960674482123,0.263325056303207,0.135127331524014,0.270254663048028,0.138592134896425,0.0103944101172318,0.0796904775654442,0.0692960674482123,0.0415776404689274,0.0554368539585699,0.0970144944274973,0.190564185482584,0.0762256741930336,0.11433851128955,0.0485072472137486,0.0346480337241062,0.0242536236068743,0.107408904544729,0.090084887682676,0.0866200843102654,0,0.090084887682676,0.0554368539585699,0.0173240168620531,83,-77,2.05,"Pivo"
"1612","AlaPivo",0.278239506162175,0.0412431893174377,0.384423870488907,0.0363944441736909,0.259698989857789,1866,"Pablo Tavares Sueiro Vilela",1262,"NBB 8",87,"Macaé Basquete","Pablo",236.1833333333,0.228635946651645,0.486909886387762,0.715545833039407,0.11855197233789,0.15242396443443,0.27097593677232,0.0381059911086075,0.292145931832657,0.0719779832051474,0.042339990120675,0.114317973325822,0.330251922941265,0,0,0.215933949615442,0.0592759861689449,0.13548796838616,0.0762119822172149,0.0127019970362025,0.110083974313755,0.0973819772775524,0.0719779832051474,0.042339990120675,0.114317973325822,0.190529955543037,0.0508079881448099,0.139721967398227,0.025403994072405,0.03387199209654,0.01693599604827,0.143955966410295,0.110083974313755,0.143955966410295,0,0.0677439841930799,0.0550419871568774,0.0127019970362025,50,-39,1.91,"AlaPivo"
"1613","Armador",0.0972136633314864,0.0923854534933562,0.0215080275311941,0.779302475946239,0.00959037969772416,1867,"Patrick Luis de Ana Vieira",11387,"NBB 8",16,"Minas","Carioca",175.7,0.261809903244166,0.438247011952191,0.700056915196357,0.136596471257826,0.193511667615253,0.330108138873079,0.0341491178144565,0.204894706886739,0.0910643141718839,0.0398406374501992,0.130904951622083,0.239043824701195,0,0,0.204894706886739,0.0682982356289129,0.16505406943654,0.0967558338076266,0.0113830392714855,0.0796812749003984,0.0682982356289129,0.0910643141718839,0.0398406374501992,0.130904951622083,0.130904951622083,0.0341491178144565,0.0967558338076266,0.0967558338076266,0.0682982356289129,0.0113830392714855,0.176437108708025,0.119521912350598,0.153671030165054,0,0.0910643141718839,0.0398406374501992,0.0398406374501992,48,-57,1.91,"AlaArmador"
"1615","AlaArmador",0.155407540134959,0.423464801582404,0.0186154112963809,0.394362714230334,0.00814953275592215,1869,"Paulo Heitor Boracini",210,"NBB 8",13,"Bauru","Paulinho",693.7333333336,0.454064962521448,0.451182010378454,0.905246972899902,0.187391889294566,0.126849894291706,0.314241783586272,0.211896982510009,0.315683259657768,0.054776090716873,0.00864885642897996,0.063424947145853,0.527580242167777,0,0,0.177301556794089,0.0936959446472828,0.157120891793136,0.063424947145853,0.0706323275033363,0.175860080722592,0.105227753219256,0.054776090716873,0.00864885642897996,0.063424947145853,0.103786277147759,0.0273880453584365,0.0763982317893229,0.141264655006673,0.0245050932154432,0,0.0936959446472828,0.067749375360343,0.0836056121468062,0,0.0936959446472828,0.0691908514318396,0.0144147607149666,314,104,1.91,"AlaArmador"
"1616","Pivo",0.0089020574042967,0.0111062049285091,0.0278099389166334,0.0107333662990296,0.941448432451531,1870,"Paulo Sérgio Prestes",1226,"NBB 8",54,"Mogi","Prestes",442.5833333335,0.485784221427044,0.343438147241445,0.829222368668488,0.41122199209173,0.271135379401141,0.682357371492871,0.00677838448502852,0.0203351534550855,0.0677838448502852,0.0519676143852186,0.119751459235504,0.0271135379401141,0.0225946149500951,0.0225946149500951,0.194313688570817,0.205610996045865,0.341178685746435,0.13556768970057,0.00225946149500951,0.00903784598003802,0.00677838448502852,0.0677838448502852,0.0519676143852186,0.119751459235504,0.293729994351236,0.149124458670627,0.144605535680608,0.0474486913951996,0.018075691960076,0.0158162304650665,0.119751459235504,0.119751459235504,0.0971568442854087,0,0.0632649218602661,0.0338919224251426,0.0203351534550855,267,90,2.08,"Pivo"
"1618","AlaArmador",0.251167869855303,0.585617388367543,0.0175096662747589,0.138836612391986,0.00686846311040918,1872,"Pedro César Teruel Lima",360,"NBB 8",19,"São José","Pedro",726.7833333334,0.526979613364778,0.513220354530189,1.04019996789497,0.200885178985007,0.195381475451171,0.396266654436178,0.177494438966205,0.293072213176757,0.148599995413567,0.0247666659022611,0.173366661315828,0.470566652142961,0,0,0.220148141353432,0.100442589492503,0.198133327218089,0.0976907377255855,0.0591648129887349,0.15685555071432,0.0976907377255855,0.148599995413567,0.0247666659022611,0.173366661315828,0.0894351824248318,0.0137592588345895,0.0756759235902423,0.0784277753571602,0.0247666659022611,0.00137592588345895,0.0811796271240781,0.14447221776319,0.0646685165225707,0,0.0701722200564065,0.0440296282706864,0.0192629623684253,313,-131,1.91,"AlaArmador"
"1619","Ala",0.352599143001804,0.0364753306833047,0.340469119953286,0.0359960724322105,0.234460333929395,1873,"Pedro Henrique Cavalin de Macedo",567,"NBB 8",16,"Minas","P, Macedo",308.1499999999,0.379685218237994,0.467304883985224,0.846990102223218,0.129806912218118,0.116826220996306,0.246633133214424,0.214181405159894,0.3310076261562,0.0356969008599824,0.0194710368327177,0.0551679376927,0.545189031316095,0,0,0.188220022716271,0.0649034561090589,0.123316566607212,0.058413110498153,0.0713938017199648,0.181729677105365,0.1103358753854,0.0356969008599824,0.0194710368327177,0.0551679376927,0.227162096381706,0.0941100113581354,0.133052085023571,0.0519227648872471,0.0162258640272647,0.0129806912218118,0.139542430634477,0.0389420736654353,0.123316566607212,0,0.0681486289145118,0.0324517280545294,0.0227162096381706,133,-27,2.03,"Ala"
"1620","Armador",0.033891596278826,0.0975990947228917,0.00489270139082613,0.860190875131746,0.00342573247571018,1875,"Pedro Henrique Wellausen Rava",1018,"NBB 8",87,"Macaé Basquete","Pedrinho",703.8833333332,0.20742073733814,0.393531124949758,0.600951862287898,0.0369379395259701,0.113655198541446,0.150593138067417,0.11081381857791,0.264248336608863,0.0596689792342594,0.0156275897994489,0.0752965690337083,0.375062155186773,0,0,0.160537967939793,0.0184689697629851,0.0752965690337083,0.0568275992707232,0.0369379395259701,0.125020718395591,0.088082778869621,0.0596689792342594,0.0156275897994489,0.0752965690337083,0.0966069187602295,0.0113655198541446,0.0852413989060849,0.120758648450287,0.0298344896171297,0.00284137996353616,0.0909241588331572,0.0824000189425487,0.0852413989060849,0,0.0738758790519402,0.0596689792342594,0.0113655198541446,157,-200,1.83,"Armador"
"1622","AlaPivo",0.272541592286328,0.0192048235509679,0.583435173728123,0.0179411187857499,0.106877291648832,1879,"Rafael Carlos Stabile Silva",277,"NBB 8",210,"Caxias do Sul","R, Stabile",841.7999999998,0.339748158707612,0.39795675932535,0.737704918032962,0.152055119981029,0.144927536231919,0.296982656212948,0.110477548111217,0.228082679971544,0.0772154906153664,0.0249465431218876,0.102162033737254,0.33856022808276,0.0166310287479251,0.0166310287479251,0.173437871228361,0.0760275599905146,0.148491328106474,0.0724637681159593,0.0368258493704055,0.11285340936092,0.0760275599905146,0.0772154906153664,0.0249465431218876,0.102162033737254,0.160370634354992,0.0344499881207019,0.12592064623429,0.0463292943692198,0.0427655024946645,0.00593965312425895,0.122356854359734,0.0843430743644772,0.109289617486365,0,0.0760275599905146,0.051081016868627,0.0178189593727769,291,-167,1.95,"Ala"
"1624","Armador",0.0570888075959702,0.177355127602126,0.00650851271466267,0.755506672176164,0.00354087991107791,1881,"Rafael Diogo da Silva",789,"NBB 8",222,"Vitória","Rafinha",442.8666666666,0.266445882884279,0.494505494505569,0.760951377389848,0.0767725425259787,0.1264488935722,0.203221436098179,0.135480957398786,0.345476441366904,0.0541923829595144,0.0225801595664643,0.0767725425259787,0.48095739876569,0,0,0.200963420141533,0.0383862712629894,0.101610718049089,0.0632244467861001,0.0451603191329287,0.160319132921897,0.115158813788968,0.0541923829595144,0.0225801595664643,0.0767725425259787,0.0880626223092109,0.0203221436098179,0.067740478699393,0.108384765919029,0.0609664308294537,0,0.139996989312079,0.0925786542225038,0.130964925485493,0,0.1264488935722,0.0948366701791502,0.0270961914797572,87,-104,1.91,"Armador"
"1626","AlaPivo",0.0734111482582396,0.0109647004984337,0.568697948135528,0.0103845451526151,0.336541657955183,1883,"Rafael Ferreira de Sousa",107,"NBB 8",2,"Flamengo","Mineiro",864.4500000001,0.363236740123736,0.382902423506231,0.746139163629967,0.231360980970533,0.196656833824953,0.428017814795485,0.0763491237202757,0.156168662155109,0.0555266354329278,0.0300769275261692,0.085603562959097,0.232517785875385,0.0323905373358746,0.0323905373358746,0.180461565157015,0.115680490485266,0.214008907397743,0.0983284169124763,0.0254497079067586,0.0775059286251284,0.0520562207183698,0.0555266354329278,0.0300769275261692,0.085603562959097,0.180461565157015,0.0508994158135172,0.129562149343498,0.0474290010989592,0.0185088784776426,0.0289201226213166,0.0740355139105704,0.0809763433396864,0.0647810746717491,0,0.0462721961941065,0.0370177569552852,0.00462721961941065,356,200,1.91,"AlaPivo"
"1627","Armador",0.0168620688028076,0.0657574401251198,0.00303717614245935,0.912477110808666,0.00186620412094767,1884,"Rafael Freire Luz",11952,"NBB 8",2,"Flamengo","Rafa Luz",939.8500000002,0.303239878703984,0.305367877852784,0.608607756556768,0.138319944671993,0.110655955737594,0.248975900409587,0.102143959142395,0.169175932329591,0.0627759748895967,0.0255359897855986,0.0883119646751953,0.271319891471986,0.00425599829759978,0.00425599829759978,0.137255945097593,0.0691599723359963,0.124487950204793,0.0553279778687971,0.0340479863807982,0.0904399638239952,0.056391977443197,0.0627759748895967,0.0255359897855986,0.0883119646751953,0.130871947651193,0.0138319944671993,0.117039953183994,0.178751928499191,0.056391977443197,0.00957599616959949,0.0915039633983952,0.105335957865594,0.0861839655263954,0,0.0829919668031956,0.0712879714847962,0.00957599616959949,431,251,1.89,"Armador"
"1628","AlaPivo",0.19156454795479,0.01493277475369,0.485680844447602,0.0147063172119111,0.293115515632007,1885,"Rafael Hettsheimeir",11657,"NBB 8",13,"Bauru","Hettsheimeir",991.2000000001,0.585149313962814,0.49636803874087,1.08151735270368,0.300645682001584,0.195722356739286,0.49636803874087,0.166464891041145,0.275423728813532,0.118038740920085,0.0252219531880523,0.143260694108137,0.441888619854677,0.0262308313155744,0.0262308313155744,0.214891041162206,0.150322841000792,0.248184019370435,0.0978611783696431,0.0554882970137151,0.147296206618226,0.0918079096045105,0.118038740920085,0.0252219531880523,0.143260694108137,0.206820016142029,0.0474172719935384,0.159402744148491,0.0474172719935384,0.0201775625504419,0.00504439063761047,0.0554882970137151,0.128127522195306,0.0403551251008837,0,0.0595238095238035,0.0373284907183175,0.0100887812752209,585,257,1.91,"Pivo"
"1629","Pivo",0.010120123519548,0.0119772023522922,0.0346838430367515,0.010836315523909,0.932382515567499,1886,"Rafael Rodrigues",35,"NBB 8",18,"Pinheiros","Mineiro",749.8833333337,0.401395772675553,0.362723090258307,0.764118862933861,0.317382703976019,0.32538394861407,0.642766652590089,0,0.0120018669570763,0.0840130686995344,0.0253372746871612,0.109350343386696,0.0120018669570763,0.00266708154601697,0.00266708154601697,0.192029871313222,0.158691351988009,0.321383326295044,0.162691974307035,0,0.00400062231902545,0.00400062231902545,0.0840130686995344,0.0253372746871612,0.109350343386696,0.294712510834875,0.0893472317915684,0.205365279043306,0.036005600871229,0.0133354077300848,0.0133354077300848,0.112017424932713,0.0826795279265259,0.0866801502455514,0,0.080012446380509,0.0533416309203393,0.0173360300491103,365,-55,1.91,"Pivo"
"1630","AlaPivo",0.295479607283361,0.0355935733394659,0.545218475581397,0.030104257635386,0.0936040861603899,1887,"Rafael de Oliveira Silva",716,"NBB 8",16,"Minas","Rafael",130.8666666666,0.290371879776001,0.290371879776001,0.580743759552002,0.183392766174317,0.122261844116211,0.305654610290528,0.0687722873153687,0.160468670402527,0.0382068262863159,0.00764136525726319,0.0458481915435791,0.229240957717896,0.0152827305145264,0.0152827305145264,0.122261844116211,0.0916963830871583,0.152827305145264,0.0611309220581055,0.0229240957717896,0.0764136525726319,0.0534895568008423,0.0382068262863159,0.00764136525726319,0.0458481915435791,0.129903209373474,0.0305654610290528,0.0993377483444215,0.0458481915435791,0.0458481915435791,0,0.114620478858948,0.0687722873153687,0.106979113601685,0,0.0764136525726319,0.0534895568008423,0.0152827305145264,41,-7,1.97,"Ala"
"1631","Pivo",0.00913840827663217,0.0101297097069712,0.0279592727295751,0.00998534076230133,0.94278726852452,1888,"Ralfi Silva Ansaloni",801,"NBB 8",16,"Minas","Ansaloni",689.1833333331,0.425140867210127,0.422238881768419,0.847379748978546,0.348238253004882,0.365650165655126,0.713888418660008,0,0.0217648908128051,0.0769026142052448,0.0348238253004882,0.111726439505733,0.0217648908128051,0.0406277961839029,0.0406277961839029,0.22490387173232,0.174119126502441,0.356944209330004,0.182825082827563,0,0.00725496360426837,0.00725496360426837,0.0769026142052448,0.0348238253004882,0.111726439505733,0.314865420425247,0.0681966578801227,0.246668762545125,0.0304708471379272,0.0261178689753662,0.0362748180213419,0.108824454064026,0.103020483180611,0.0957655195763426,0,0.0696476506009764,0.0449807743464639,0.0188629053710978,371,-101,1.91,"Pivo"
"1632","Ala",0.75041439633429,0.119807271939759,0.0621415711846529,0.0425034270056961,0.0251333335356016,1889,"Rashaun Durrel Mc Lemore",1227,"NBB 8",53,"Basq, Cearense","Rashaun",476.1166666666,0.466272272202257,0.644799943991409,1.11107221619367,0.197430601743298,0.147022788532243,0.344453390275541,0.157524416284546,0.459971295550875,0.111317254174413,0.0378058599082911,0.149123114082704,0.617495711835421,0.0210032555046062,0.0210032555046062,0.264641019358038,0.0987153008716489,0.17222669513777,0.0735113942661215,0.0525081387615154,0.20583190394514,0.153323765183625,0.111317254174413,0.0378058599082911,0.149123114082704,0.117618230825794,0.0231035810550668,0.0945146497707277,0.0504078132110548,0.0399061854587517,0.00420065110092123,0.0966149753211883,0.138621486330401,0.0903139986698065,0,0.0504078132110548,0.0336052088073698,0.0126019533027637,173,42,1.91,"AlaArmador"
"1633","Pivo",0.0172204714375798,0.0103849526704871,0.10525111126483,0.0109814349149031,0.8561620297122,1890,"Renan Michel Leichtweis",1038,"NBB 8",222,"Vitória","Renan",745.8833333333,0.325788215315189,0.285567447992326,0.614037047795706,0.262775679842704,0.222554912519841,0.488011976850736,0.0120662301968588,0.0442428440551491,0.0509463052756263,0.018769691417336,0.0697159966929622,0.056309074252008,0.0134069224409543,0.0160883069291451,0.146135454606402,0.131387839921352,0.242665296181272,0.112618148504016,0.00402207673228628,0.018769691417336,0.0147476146850497,0.0509463052756263,0.018769691417336,0.0697159966929622,0.201103836614314,0.0723973811811531,0.128706455433161,0.0107255379527634,0.018769691417336,0.0160883069291451,0.0898263803543937,0.0723973811811531,0.075078765669344,0,0.0496056130315308,0.0254731526378131,0.0120662301968588,281,-244,1.91,"Pivo"
"1634","Pivo",0.175997189423737,0.0298713547877832,0.38303456741414,0.0267389947394294,0.38435789363491,1891,"Renan Santos Lenz",216,"NBB 8",18,"Pinheiros","Renan",977.7999999999,0.356923706279439,0.456125997136475,0.813049703415915,0.173859685007177,0.233176518715508,0.407036203722684,0.150337492329735,0.214767846185336,0.0327265289425274,0.00818163223563185,0.0409081611781592,0.365105338515071,0.0409081611781592,0.0409081611781592,0.196359173655164,0.0869298425035884,0.203518101861342,0.116588259357754,0.0501124974432451,0.121701779505024,0.0715892820617786,0.0327265289425274,0.00818163223563185,0.0409081611781592,0.194313765596256,0.0613622417672388,0.132951523829017,0.0357946410308893,0.0204540805890796,0.0388627531192513,0.10533851503376,0.0347719370014353,0.10022499488649,0,0.053180609531607,0.0429535692370672,0.00818163223563185,388,13,1.91,"Pivo"
"1635","AlaPivo",0.0749916630507183,0.0102250858233062,0.613382114596269,0.00956250159439888,0.291838634935307,1892,"Renato Carbonari",145,"NBB 8",19,"São José","Renato",816.8,0.392997061704212,0.428501469147894,0.821498530852106,0.261998041136141,0.222820763956905,0.484818805093046,0.077130264446621,0.176297747306562,0.0538687561214496,0.029382957884427,0.0832517140058766,0.253428011753183,0.0269343780607248,0.0269343780607248,0.199559255631734,0.130999020568071,0.242409402546523,0.111410381978453,0.0257100881488737,0.0844760039177277,0.0587659157688541,0.0538687561214496,0.029382957884427,0.0832517140058766,0.178746327130264,0.0526444662095984,0.126101860920666,0.0514201762977473,0.0269343780607248,0.0146914789422135,0.096718903036239,0.0905974534769834,0.0795788442703232,0,0.0550930460333007,0.0318315377081293,0.00979431929480901,335,-130,2.05,"AlaPivo"
"1636","Ala",0.330439208122057,0.0543090993057631,0.263447969664844,0.0516690006976385,0.300134722209697,1893,"Renato Scholz da Silva",389,"NBB 8",23,"L, Sorocabana","Renato",636.6500000002,0.350270949501186,0.527762506871742,0.878033456372928,0.235608261996313,0.254456922956018,0.490065184952332,0.0848189743186728,0.24032042723624,0.0298437131861997,0.0329851566794839,0.0628288698656835,0.325139401554912,0.00314144349328418,0.00314144349328418,0.24032042723624,0.117804130998157,0.245032592476166,0.127228461478009,0.0282729914395576,0.108379800518304,0.0801068090787465,0.0298437131861997,0.0329851566794839,0.0628288698656835,0.158642896410851,0.0628288698656835,0.0958140265451674,0.0424094871593364,0.0392680436660522,0.0109950522264946,0.138223513704504,0.070682478598894,0.122516296238083,0,0.0643995916123256,0.0376973219194101,0.0188486609597051,189,-80,2.03,"AlaPivo"
"1637","Armador",0.020885218722844,0.0444337444498859,0.00401216105976317,0.928682659156531,0.00198621661097617,1894,"Ricardo Fischer",478,"NBB 8",13,"Bauru","Fischer",667.2499999998,0.39115773698026,0.322218059198298,0.713375796178558,0.17085050580747,0.140876732858791,0.311727238666261,0.125889846384451,0.166354439865168,0.0944173847883385,0.0149868864743395,0.109404271262678,0.292244286249619,0,0,0.140876732858791,0.0854252529037349,0.15586361933313,0.0704383664293954,0.0419632821281505,0.0974147620832064,0.055451479955056,0.0944173847883385,0.0149868864743395,0.109404271262678,0.140876732858791,0.026976395653811,0.11390033720498,0.182840014986941,0.0299737729486789,0.00149868864743395,0.0929186961409046,0.122892469089583,0.082427875608867,0,0.0869239415511688,0.0704383664293954,0.0149868864743395,346,201,1.85,"Armador"
